Time,V1,V2,V3
698,0.973044493,1.017063843,1.004867318
699,0.974668291,1.018384531,1.006216874
700,0.974260537,1.018048947,1.005870464
701,0.973993513,1.01783244,1.005646741
702,0.973903302,1.017760271,1.005574572
703,0.972362498,1.016472059,1.0042611
704,0.97457808,1.018297929,1.006123055
705,0.974307447,1.018088639,1.005910157
706,0.973611018,1.01753294,1.005343632
707,0.974671899,1.01838814,1.006216874
708,0.974621381,1.018344839,1.006173573
709,0.973733705,1.017619542,1.005430235
710,0.97508687,1.018716508,1.006552459
711,0.974707984,1.01840979,1.006234917
712,0.972488793,1.016591137,1.004387396
713,0.97203413,1.016230293,1.004019335
714,0.972492402,1.016627222,1.004427089
715,0.97397547,1.017828832,1.005646741
716,0.974794586,1.018485568,1.006317911
717,0.974228061,1.018023687,1.005841597
718,0.972362498,1.016472059,1.0042611
719,0.974412092,1.018160808,1.005982326
720,0.972597047,1.016670523,1.004463173
721,0.972214552,1.016367414,1.004160064
722,0.974534778,1.018279887,1.006108621
723,0.974617773,1.018344839,1.006169965
724,0.973733705,1.017619542,1.005430235
725,0.973928561,1.017781922,1.005596223
726,0.972261462,1.016403498,1.00419254
727,0.971658852,1.015901925,1.003687359
728,0.972016088,1.016215859,1.004012118
729,0.972492402,1.016627222,1.004427089
730,0.97397547,1.017828832,1.00565035
731,0.974794586,1.018485568,1.006317911
732,0.974228061,1.018023687,1.005841597
733,0.972366106,1.016472059,1.004264709
734,0.974412092,1.018160808,1.005982326
735,0.972597047,1.016670523,1.004463173
736,0.972214552,1.016367414,1.004160064
737,0.974534778,1.018279887,1.006108621
738,0.974617773,1.018344839,1.006169965
739,0.973733705,1.017619542,1.005430235
740,0.973928561,1.017778314,1.005596223
741,0.972864071,1.016894246,1.004694113
742,0.973845567,1.017698928,1.005513229
743,0.974238886,1.018030904,1.005852422
744,0.974087332,1.017915434,1.005736952
745,0.974105374,1.017933476,1.005754994
746,0.974798194,1.018485568,1.006317911
747,0.974228061,1.018023687,1.005841597
748,0.97397547,1.017818006,1.005632307
749,0.975934853,1.019387677,1.007241671
750,0.97423167,1.017774705,1.005686434
751,0.973419771,1.017121578,1.005022481
752,0.974025989,1.017630368,1.005542096
753,0.974264146,1.017825223,1.005744169
754,0.975822991,1.019062918,1.007010731
755,0.975949287,1.019163954,1.007108159
756,0.97420641,1.017756663,1.005664783
757,0.975191514,1.018554128,1.006480291
758,0.974459001,1.017955127,1.005866856
759,0.973820307,1.01743912,1.005343632
760,0.974747676,1.018207718,1.006130272
761,0.976169401,1.019337159,1.007292189
762,0.97559566,1.018878888,1.006815875
763,0.975162647,1.018532477,1.00645864
764,0.975278117,1.018629905,1.006559676
765,0.971983612,1.015916359,1.003795612
766,0.973416162,1.017117969,1.005018873
767,0.974025989,1.017630368,1.005542096
768,0.974267754,1.017825223,1.005744169
769,0.9758266,1.019062918,1.00701434
770,0.975949287,1.019163954,1.007108159
771,0.974210019,1.017756663,1.005664783
772,0.975191514,1.018554128,1.006480291
773,0.974459001,1.017955127,1.005866856
774,0.973820307,1.01743912,1.005343632
775,0.974747676,1.018207718,1.006130272
776,0.976169401,1.019337159,1.007292189
777,0.97559566,1.018878888,1.006815875
778,0.975162647,1.018532477,1.00645864
779,0.975278117,1.018629905,1.006559676
780,0.973621843,1.017265915,1.00516321
781,0.976053931,1.019250557,1.007194761
782,0.975631744,1.018907755,1.00685196
783,0.975151822,1.018525261,1.00645864
784,0.975830208,1.019066526,1.00701434
785,0.975949287,1.019163954,1.007108159
786,0.975148213,1.018525261,1.006451423
787,0.977067903,1.019831515,1.007952534
788,0.975429671,1.018748984,1.006678755
789,0.973809482,1.017431903,1.005340024
790,0.973564108,1.017244265,1.005152385
791,0.973751747,1.017410253,1.005321982
792,0.975725563,1.018987141,1.006934954
793,0.976169401,1.019340768,1.007295798
794,0.975436888,1.018756201,1.006685972
795,0.973621843,1.017265915,1.00516321
796,0.975725563,1.018990749,1.006924129
797,0.97390691,1.017507681,1.005415801
798,0.973719271,1.017363343,1.005267855
799,0.975822991,1.019062918,1.007010731
800,0.975949287,1.019163954,1.007108159
801,0.975148213,1.018525261,1.006451423
802,0.975180689,1.01855052,1.006476682
803,0.97312027,1.016865378,1.004759065
804,0.973257391,1.016980849,1.004878144
805,0.973549675,1.017237048,1.005145168
806,0.973751747,1.017410253,1.005321982
807,0.975729172,1.018987141,1.006934954
808,0.976169401,1.019340768,1.007295798
809,0.974083724,1.017904609,1.00571891
810,0.972286721,1.016407107,1.004196149
811,0.974383224,1.018139158,1.005957067
812,0.972568179,1.016652481,1.004445131
813,0.97238054,1.016504535,1.004297185
814,0.974448176,1.018211326,1.006036453
815,0.974574471,1.018308754,1.00613388
816,0.973795048,1.01767006,1.005480753
817,0.973823916,1.01769532,1.00550962
818,0.972813553,1.016850945,1.004650812
819,0.97406929,1.017882958,1.005697259
820,0.974343531,1.018117507,1.005942633
821,0.973852783,1.017724187,1.005542096
822,0.97434714,1.018131941,1.005957067
823,0.974794586,1.018485568,1.006321519
824,0.974249712,1.01804173,1.005859639
825,0.973997121,1.01783244,1.005646741
826,0.975804949,1.019286641,1.007137026
827,0.972698083,1.016760734,1.004556992
828,0.972113516,1.01628442,1.004073462
829,0.972405799,1.016551444,1.004351311
830,0.973408945,1.01737056,1.005181252
831,0.974469827,1.018229368,1.006054495
832,0.974321881,1.018099465,1.005920982
833,0.972813553,1.016854553,1.004650812
834,0.97406929,1.017882958,1.005697259
835,0.973116662,1.017099927,1.004903403
836,0.97219651,1.016349372,1.004138413
837,0.973831133,1.017706145,1.005520446
838,0.974801803,1.018489176,1.006325128
839,0.974249712,1.01804173,1.005859639
840,0.973643494,1.017547373,1.005358066
841,0.973556891,1.017475205,1.005282289
842,0.970828911,1.015212713,1.002983713
843,0.972095474,1.016273594,1.004066245
844,0.972405799,1.016551444,1.004351311
845,0.973408945,1.01737056,1.005181252
846,0.974469827,1.018229368,1.006054495
847,0.974321881,1.018099465,1.005920982
848,0.972817161,1.016854553,1.004650812
849,0.97406929,1.017882958,1.005697259
850,0.97312027,1.017099927,1.004903403
851,0.97219651,1.016349372,1.004138413
852,0.973831133,1.017706145,1.005520446
853,0.974801803,1.018489176,1.006325128
854,0.974249712,1.01804173,1.005859639
855,0.973643494,1.017547373,1.005358066
856,0.973679578,1.017576241,1.005386933
857,0.972690866,1.016742692,1.00453895
858,0.974556429,1.018283495,1.006105013
859,0.974217236,1.018016471,1.005841597
860,0.973942994,1.017799964,1.005617874
861,0.97446261,1.018222152,1.006050886
862,0.974321881,1.018099465,1.005920982
863,0.97395382,1.017799964,1.005614265
864,0.97571113,1.019210864,1.007061249
865,0.973820307,1.017684494,1.005498795
866,0.97219651,1.016349372,1.004142022
867,0.972467143,1.016594746,1.004394613
868,0.972308371,1.016472059,1.004268317
869,0.974635815,1.018359272,1.006188007
870,0.972131558,1.016804035,1.004409046
871,0.971005725,1.015865841,1.003456418
872,0.970017013,1.015021466,1.00259761
873,0.971366569,1.016136474,1.00373066
874,0.969854633,1.014902388,1.002474923
875,0.970031446,1.015061159,1.002640911
876,0.971777931,1.016518968,1.004120371
877,0.971633593,1.016392673,1.003990467
878,0.971269141,1.016085956,1.003680142
879,0.971207798,1.016039046,1.003629624
880,0.968873137,1.01408688,1.001652199
881,0.969125728,1.014299778,1.001868705
882,0.969789681,1.014880737,1.002456881
883,0.969620084,1.014750833,1.002330585
884,0.971940311,1.016652481,1.004257492
885,0.972124341,1.016800427,1.004405438
886,0.971005725,1.015865841,1.003456418
887,0.970017013,1.015025075,1.00259761
888,0.971366569,1.016136474,1.00373066
889,0.969854633,1.014902388,1.002474923
890,0.970031446,1.015061159,1.002640911
891,0.971777931,1.016518968,1.004120371
892,0.971633593,1.016392673,1.003990467
893,0.971269141,1.016085956,1.003680142
894,0.971207798,1.016039046,1.003629624
895,0.970060314,1.015068376,1.00264452
896,0.971528949,1.016277203,1.003871389
897,0.971673286,1.01642154,1.004022943
898,0.970897472,1.01579728,1.003391467
899,0.971943919,1.016652481,1.004257492
900,0.972124341,1.016800427,1.004405438
901,0.971319659,1.016129257,1.003723443
902,0.971680503,1.016432366,1.00403016
903,0.972741384,1.017294783,1.004907011
904,0.969858241,1.014902388,1.002478531
905,0.969591217,1.014696707,1.00227285
906,0.969558741,1.014700315,1.002280067
907,0.970915514,1.015815323,1.0034059
908,0.971940311,1.016652481,1.004253884
909,0.971554208,1.016324113,1.003918299
910,0.970060314,1.015068376,1.00264452
911,0.971528949,1.016277203,1.003871389
912,0.970258778,1.015227147,1.002803291
913,0.969298933,1.014447724,1.002016651
914,0.971583075,1.01635298,1.003954383
915,0.972117124,1.016796818,1.00440183
916,0.971319659,1.016129257,1.003723443
917,0.971157279,1.015995745,1.003586322
918,0.970309296,1.015292099,1.002871851
919,0.96840404,1.013689952,1.001248054
920,0.969584,1.014693098,1.002265634
921,0.969558741,1.014700315,1.002280067
922,0.970915514,1.015815323,1.0034059
923,0.971940311,1.016652481,1.004257492
924,0.971554208,1.016324113,1.003921907
925,0.970063922,1.015068376,1.00264452
926,0.971528949,1.016277203,1.003871389
927,0.970258778,1.015227147,1.002803291
928,0.969298933,1.014447724,1.002016651
929,0.972918198,1.01720818,1.004917836
930,0.973459464,1.01764841,1.005365283
931,0.97265839,1.016984457,1.004690505
932,0.97249601,1.016850945,1.004553384
933,0.971933094,1.016381848,1.004073462
934,0.971774322,1.016233902,1.003921907
935,0.973217698,1.017435512,1.005145168
936,0.972687258,1.017016933,1.004722981
937,0.972618697,1.016966415,1.004672462
938,0.973286258,1.017507681,1.005220945
939,0.972892939,1.017179313,1.00488536
940,0.972629523,1.016962806,1.004665246
941,0.974502302,1.018489176,1.006220483
942,0.972113516,1.016522577,1.004217799
943,0.970641273,1.015310141,1.00299093
944,0.972921806,1.01720818,1.004917836
945,0.97372288,1.017861308,1.005581789
946,0.973311518,1.017525723,1.005238987
947,0.972203727,1.016623613,1.004326052
948,0.970071139,1.014855478,1.00252905
949,0.970164959,1.014909604,1.002583176
950,0.971777931,1.016255552,1.003950775
951,0.9718501,1.016338546,1.004037377
952,0.972615089,1.016962806,1.004668854
953,0.973286258,1.017507681,1.005220945
954,0.972892939,1.017179313,1.00488536
955,0.972629523,1.016962806,1.004665246
956,0.97346668,1.017637584,1.005354457
957,0.970616013,1.015248798,1.002922369
958,0.969161812,1.014039971,1.001699109
959,0.971514515,1.016028221,1.003716226
960,0.972939848,1.017215397,1.004925053
961,0.973293475,1.017514898,1.005231771
962,0.972203727,1.016623613,1.004326052
963,0.970074748,1.014855478,1.00252905
964,0.970164959,1.014913213,1.002583176
965,0.971777931,1.016255552,1.003950775
966,0.970763959,1.015447262,1.003128051
967,0.970626839,1.015324575,1.003005364
968,0.971002116,1.015634901,1.003319298
969,0.971702154,1.016197817,1.00389304
970,0.972622306,1.016955589,1.004658029
971,0.97346668,1.017637584,1.005354457
972,0.971961961,1.016360197,1.004051811
973,0.971817624,1.01623751,1.003925516
974,0.973109445,1.017334476,1.005044132
975,0.974018772,1.018088639,1.005812729
976,0.973304301,1.017522114,1.005238987
977,0.972203727,1.016623613,1.004326052
978,0.970597971,1.015299316,1.002980105
979,0.971842883,1.016327721,1.004022943
980,0.972990366,1.017269524,1.004982788
981,0.970767568,1.015447262,1.003131659
982,0.970626839,1.015324575,1.003005364
983,0.971002116,1.015634901,1.003319298
984,0.973506373,1.017680886,1.005397759
985,0.974892014,1.018795893,1.006538026
986,0.973852783,1.017951519,1.005672
987,0.971961961,1.016360197,1.004051811
988,0.971817624,1.01623751,1.003925516
989,0.973109445,1.017334476,1.005044132
990,0.976732318,1.019784606,1.007746853
991,0.976050323,1.019232515,1.007187545
992,0.974910056,1.018337622,1.006263784
993,0.973289867,1.017020541,1.004921445
994,0.974538387,1.018038121,1.005960675
995,0.975714738,1.018976315,1.006924129
996,0.973463072,1.017168487,1.005072999
997,0.973315126,1.0170458,1.004946704
998,0.973694012,1.017352518,1.005260638
999,0.976230745,1.019387677,1.007342707
1000,0.977309668,1.020015546,1.008147389
1001,0.974884797,1.018315971,1.006238525
1002,0.972001654,1.015916359,1.003795612
1003,0.973040885,1.016767951,1.004661637
1004,0.974383224,1.017897392,1.005812729
1005,0.975256466,1.018615471,1.006548851
1006,0.975729172,1.018987141,1.006934954
1007,0.974910056,1.018337622,1.006263784
1008,0.973289867,1.017020541,1.004921445
1009,0.974538387,1.018038121,1.005960675
1010,0.975884335,1.019113436,1.007057641
1011,0.974195585,1.017745838,1.005653958
1012,0.974101766,1.017662844,1.005570964
1013,0.973997121,1.017579849,1.00548797
1014,0.975032743,1.018427833,1.006350387
1015,0.977013776,1.019791823,1.007912841
1016,0.974884797,1.018315971,1.006238525
1017,0.973430596,1.017125186,1.00502609
1018,0.974643032,1.018113898,1.006032844
1019,0.974744068,1.018196893,1.006119447
1020,0.973899693,1.017511289,1.005419409
1021,0.973347602,1.01707106,1.004971963
1022,0.974726026,1.018193284,1.006119447
1023,0.975768865,1.019019617,1.00696743
1024,0.976014239,1.019214472,1.007165894
1025,0.97589516,1.019117045,1.007064858
1026,0.974195585,1.017745838,1.005653958
1027,0.974101766,1.017662844,1.005570964
1028,0.973997121,1.017579849,1.00548797
1029,0.975032743,1.018427833,1.006350387
1030,0.977013776,1.019791823,1.007912841
1031,0.974884797,1.018315971,1.006238525
1032,0.973430596,1.017125186,1.00502609
1033,0.974643032,1.018113898,1.006032844
1034,0.974744068,1.018196893,1.006119447
1035,0.973896085,1.017511289,1.005419409
1036,0.973347602,1.01707106,1.004971963
1037,0.974726026,1.018193284,1.006119447
1038,0.975768865,1.019019617,1.00696743
1039,0.976014239,1.019214472,1.007165894
1040,0.97589516,1.019117045,1.007064858
1041,0.974195585,1.017745838,1.005653958
1042,0.974101766,1.017662844,1.005570964
1043,0.973997121,1.017579849,1.00548797
1044,0.975032743,1.018427833,1.006350387
1045,0.977013776,1.019791823,1.007912841
1046,0.97469355,1.018160808,1.006083362
1047,0.971485647,1.015526648,1.0034059
1048,0.97224342,1.016150908,1.004037377
1049,0.975660611,1.018467525,1.006588544
1050,0.976252395,1.018933014,1.007064858
1051,0.977995272,1.020084106,1.008407197
1052,0.980015998,1.021639344,1.010023778
1053,0.979532467,1.021274891,1.009634066
1054,0.979012851,1.020881571,1.009222704
1055,0.979792274,1.021473355,1.009843356
1056,0.97804579,1.020134624,1.00844689
1057,0.976822529,1.019380461,1.007515913
1058,0.976454468,1.019088177,1.007216412
1059,0.975646178,1.01843505,1.006552459
1060,0.977601952,1.019784606,1.008096871
1061,0.978836038,1.020726408,1.009081975
1062,0.975743606,1.018521652,1.006653496
1063,0.976486944,1.019117045,1.007263322
1064,0.97744318,1.019654702,1.007974184
1065,0.977367403,1.019596967,1.007905624
1066,0.977995272,1.020084106,1.008407197
1067,0.980015998,1.021639344,1.010023778
1068,0.979532467,1.021274891,1.009634066
1069,0.979012851,1.020881571,1.009222704
1070,0.979792274,1.021473355,1.009843356
1071,0.97917884,1.021007867,1.009352608
1072,0.979168014,1.020997041,1.009345391
1073,0.979095846,1.020942915,1.009287656
1074,0.976862222,1.019409328,1.007548389
1075,0.977591126,1.019780997,1.008093263
1076,0.978836038,1.020726408,1.009081975
1077,0.975739997,1.018521652,1.006653496
1078,0.976486944,1.019117045,1.007263322
1079,0.97744318,1.019654702,1.007974184
1080,0.977367403,1.019596967,1.007905624
1081,0.977995272,1.020084106,1.008407197
1082,0.980015998,1.021639344,1.010023778
1083,0.979532467,1.021274891,1.009634066
1084,0.979012851,1.020881571,1.009222704
1085,0.978500453,1.020473818,1.008807734
1086,0.976299305,1.018972707,1.007104551
1087,0.977064294,1.019578925,1.00772881
1088,0.977865368,1.020001112,1.008316986
1089,0.976862222,1.019412937,1.007551997
1090,0.977591126,1.019780997,1.008093263
1091,0.978406634,1.020401649,1.008739173
1092,0.973957428,1.017074668,1.005170427
1093,0.975122954,1.018030904,1.006144706
1094,0.977454006,1.01965831,1.007977793
1095,0.977371012,1.019596967,1.007905624
1096,0.977995272,1.020084106,1.008407197
1097,0.978215386,1.020257311,1.008584011
1098,0.976887481,1.019430979,1.007573648
1099,0.978518495,1.020502685,1.008832993
1100,0.978486019,1.020466601,1.008804125
1101,0.976299305,1.018972707,1.007104551
1102,0.977064294,1.019578925,1.00772881
1103,0.977865368,1.020001112,1.008316986
1104,0.976862222,1.019412937,1.007551997
1105,0.978244254,1.020278962,1.008605661
1106,0.980120642,1.021722338,1.010106772
1107,0.976638498,1.019236123,1.007375183
1108,0.976598806,1.019207256,1.007349924
1109,0.978929857,1.020794969,1.009154144
1110,0.974444567,1.018200501,1.006025627
1111,0.973896085,1.017753055,1.005563747
1112,0.973813091,1.017684494,1.005498795
1113,0.972824378,1.01686177,1.004658029
1114,0.974130633,1.017933476,1.005747777
1115,0.974343531,1.018117507,1.005942633
1116,0.973740922,1.017633976,1.005448277
1117,0.974487869,1.018240194,1.006068928
1118,0.974819845,1.01850361,1.006339561
1119,0.974177543,1.017980386,1.005801904
1120,0.974119808,1.017933476,1.005751386
1121,0.975657003,1.019167563,1.00701434
1122,0.972586221,1.016666914,1.004463173
1123,0.972185685,1.016345763,1.004138413
1124,0.972337239,1.016497318,1.004297185
1125,0.973520807,1.017460771,1.005275072
1126,0.974534778,1.018276278,1.006105013
1127,0.974235278,1.018030904,1.005848814
1128,0.972824378,1.01686177,1.004658029
1129,0.974130633,1.017933476,1.005747777
1130,0.973026451,1.01702415,1.004824017
1131,0.972095474,1.016266378,1.004055419
1132,0.974036814,1.017872133,1.005693651
1133,0.974823454,1.018507218,1.006339561
1134,0.974177543,1.017980386,1.005801904
1135,0.973719271,1.017605109,1.005415801
1136,0.973304301,1.017265915,1.005069391
1137,0.970904689,1.015274057,1.003048665
1138,0.972174859,1.016338546,1.004134805
1139,0.972340847,1.016497318,1.004297185
1140,0.973520807,1.017460771,1.005275072
1141,0.974534778,1.018276278,1.006105013
1142,0.974238886,1.018030904,1.005848814
1143,0.972824378,1.01686177,1.004658029
1144,0.974130633,1.017933476,1.005747777
1145,0.973026451,1.01702415,1.004824017
1146,0.972095474,1.016266378,1.004055419
1147,0.974036814,1.017872133,1.005693651
1148,0.974823454,1.018507218,1.006339561
1149,0.974177543,1.017980386,1.005798296
1150,0.973719271,1.017605109,1.005415801
1151,0.973488331,1.01741747,1.005224554
1152,0.97284242,1.016868987,1.004665246
1153,0.974563646,1.018290712,1.006115838
1154,0.974130633,1.01794791,1.005769428
1155,0.973971862,1.017825223,1.005643133
1156,0.974523953,1.01827267,1.006101404
1157,0.974235278,1.018030904,1.005848814
1158,0.973979079,1.017818006,1.005635916
1159,0.975790515,1.019272207,1.007126201
1160,0.973650711,1.017547373,1.005354457
1161,0.972095474,1.016266378,1.004059028
1162,0.972571788,1.016684957,1.004484824
1163,0.972384149,1.016533402,1.004333269
1164,0.974643032,1.018362881,1.006195224
1165,0.974812628,1.018500001,1.006332345
1166,0.973488331,1.01741747,1.005224554
1167,0.97284242,1.016868987,1.004665246
1168,0.973831133,1.017684494,1.005495187
1169,0.9698835,1.014927647,1.002500182
1170,0.971254707,1.016089564,1.003687359
1171,0.971832057,1.016565878,1.004167281
1172,0.971546991,1.016320504,1.003918299
1173,0.9712944,1.016107606,1.003701792
1174,0.973073361,1.017569024,1.005188469
1175,0.970976857,1.015833365,1.003420334
1176,0.969418012,1.014545152,1.002114079
1177,0.969887109,1.014963731,1.002543483
1178,0.969695861,1.014815785,1.002391929
1179,0.971947528,1.016659697,1.0042611
1180,0.972113516,1.01679321,1.004398221
1181,0.970810869,1.015703461,1.00329043
1182,0.970172175,1.01515137,1.002727514
1183,0.971168105,1.015970486,1.003561063
1184,0.969876283,1.014924038,1.002496574
1185,0.971254707,1.016089564,1.003687359
1186,0.971832057,1.016565878,1.004167281
1187,0.971546991,1.016320504,1.003918299
1188,0.9712944,1.016107606,1.003701792
1189,0.973073361,1.017569024,1.005188469
1190,0.972228986,1.016858162,1.004463173
1191,0.971929485,1.016609179,1.004206974
1192,0.971662461,1.016410715,1.004012118
1193,0.970864996,1.015772021,1.003362599
1194,0.971951136,1.016659697,1.004264709
1195,0.972113516,1.01679321,1.004398221
1196,0.971207798,1.016039046,1.003629624
1197,0.971875359,1.016587529,1.004188932
1198,0.972441884,1.017049409,1.004658029
1199,0.969879892,1.014924038,1.002500182
1200,0.971254707,1.016089564,1.003687359
1201,0.971832057,1.016565878,1.004167281
1202,0.973242957,1.017709753,1.005329198
1203,0.973535241,1.017944302,1.005570964
1204,0.973538849,1.01794791,1.005574572
1205,0.972228986,1.01686177,1.004463173
1206,0.971929485,1.016609179,1.004206974
1207,0.971662461,1.016410715,1.004012118
1208,0.970864996,1.015772021,1.003362599
1209,0.971951136,1.016659697,1.004264709
1210,0.972113516,1.01679321,1.004398221
1211,0.971207798,1.016039046,1.003629624
1212,0.971875359,1.016587529,1.004188932
1213,0.972441884,1.017049409,1.004658029
1214,0.969879892,1.014924038,1.002500182
1215,0.971254707,1.016089564,1.003687359
1216,0.971832057,1.016565878,1.004167281
1217,0.973242957,1.017709753,1.005329198
1218,0.973535241,1.01794791,1.005570964
1219,0.973542458,1.01794791,1.005574572
1220,0.972228986,1.01686177,1.004463173
1221,0.971933094,1.016609179,1.004206974
1222,0.971662461,1.016410715,1.004012118
1223,0.970864996,1.015772021,1.003362599
1224,0.971951136,1.016659697,1.004264709
1225,0.972113516,1.01679321,1.004398221
1226,0.971207798,1.016039046,1.003629624
1227,0.971875359,1.016587529,1.004188932
1228,0.972806336,1.017345301,1.004957529
1229,0.971990829,1.016659697,1.004257492
1230,0.973517199,1.017929868,1.005552922
1231,0.973538849,1.01794791,1.005574572
1232,0.973542458,1.01794791,1.005574572
1233,0.973542458,1.01794791,1.005574572
1234,0.973542458,1.01794791,1.005574572
1235,0.973542458,1.01794791,1.005574572
1236,0.973542458,1.01794791,1.005574572
1237,0.972099082,1.016778776,1.004383787
1238,0.970868604,1.01577563,1.003366208
1239,0.971951136,1.016659697,1.004264709
1240,0.972506836,1.017117969,1.004726589
1241,0.973538849,1.01794791,1.005570964
1242,0.973538849,1.01794791,1.005574572
1243,0.972809945,1.017348909,1.004957529
1244,0.971990829,1.016659697,1.004257492
1245,0.973517199,1.017929868,1.005552922
1246,0.973538849,1.01794791,1.005574572
1247,0.973542458,1.01794791,1.005574572
1248,0.973542458,1.01794791,1.005574572
1249,0.973542458,1.01794791,1.005574572
1250,0.973542458,1.01794791,1.005574572
1251,0.973542458,1.01794791,1.005574572
1252,0.972099082,1.016778776,1.004383787
1253,0.970868604,1.01577563,1.003366208
1254,0.971951136,1.016659697,1.004264709
1255,0.972506836,1.017117969,1.004726589
1256,0.973538849,1.01794791,1.005570964
1257,0.973542458,1.01794791,1.005574572
1258,0.972809945,1.017348909,1.004961138
1259,0.971990829,1.016659697,1.004257492
1260,0.973538849,1.01794791,1.005570964
1261,0.973542458,1.01794791,1.005574572
1262,0.973542458,1.01794791,1.005574572
1263,0.973542458,1.01794791,1.005574572
1264,0.973542458,1.01794791,1.005574572
1265,0.973542458,1.01794791,1.005574572
1266,0.973542458,1.01794791,1.005574572
1267,0.973542458,1.01794791,1.005574572
1268,0.973542458,1.01794791,1.005574572
1269,0.973542458,1.01794791,1.005574572
1270,0.973542458,1.01794791,1.005574572
1271,0.973542458,1.01794791,1.005574572
1272,0.973542458,1.01794791,1.005574572
1273,0.973542458,1.01794791,1.005574572
1274,0.973542458,1.01794791,1.005574572
1275,0.973542458,1.01794791,1.005574572
1276,0.973542458,1.01794791,1.005574572
1277,0.973542458,1.01794791,1.005574572
1278,0.973542458,1.01794791,1.005574572
1279,0.973542458,1.01794791,1.005574572
1280,0.973542458,1.01794791,1.005574572
1281,0.973542458,1.01794791,1.005574572
1282,0.973542458,1.01794791,1.005574572
1283,0.973542458,1.01794791,1.005574572
1284,0.973542458,1.01794791,1.005574572
1285,0.973542458,1.01794791,1.005574572
1286,0.973542458,1.01794791,1.005574572
1287,0.973542458,1.01794791,1.005574572
1288,0.973542458,1.01794791,1.005574572
1289,0.974892014,1.018795893,1.006538026
1290,0.974899231,1.018799502,1.006541634
1291,0.974899231,1.018799502,1.006541634
1292,0.974899231,1.018799502,1.006541634
1293,0.974899231,1.018799502,1.006541634
1294,0.974899231,1.018799502,1.006541634
1295,0.974899231,1.018799502,1.006541634
1296,0.974899231,1.018799502,1.006541634
1297,0.974899231,1.018799502,1.006541634
1298,0.974899231,1.018799502,1.006541634
1299,0.974899231,1.018799502,1.006541634
1300,0.974899231,1.018799502,1.006541634
1301,0.974899231,1.018799502,1.006541634
1302,0.974899231,1.018799502,1.006541634
1303,0.974899231,1.018799502,1.006541634
1304,0.974899231,1.018799502,1.006541634
1305,0.974899231,1.018799502,1.006541634
1306,0.974899231,1.018799502,1.006541634
1307,0.974899231,1.018799502,1.006541634
1308,0.974899231,1.018799502,1.006541634
1309,0.974899231,1.018799502,1.006541634
1310,0.974899231,1.018799502,1.006541634
1311,0.974899231,1.018799502,1.006541634
1312,0.974899231,1.018799502,1.006541634
1313,0.974899231,1.018799502,1.006541634
1314,0.974899231,1.018799502,1.006541634
1315,0.974899231,1.018799502,1.006541634
1316,0.974899231,1.018799502,1.006541634
1317,0.974899231,1.018799502,1.006541634
1318,0.974899231,1.018799502,1.006541634
1319,0.974899231,1.018799502,1.006541634
1320,0.974899231,1.018799502,1.006541634
1321,0.974899231,1.018799502,1.006541634
1322,0.974899231,1.018799502,1.006541634
1323,0.974899231,1.018799502,1.006541634
1324,0.974899231,1.018799502,1.006541634
1325,0.974899231,1.018799502,1.006541634
1326,0.974899231,1.018799502,1.006541634
1327,0.974899231,1.018799502,1.006541634
1328,0.974899231,1.018799502,1.006541634
1329,0.974899231,1.018799502,1.006541634
1330,0.974899231,1.018799502,1.006541634
1331,0.974899231,1.018799502,1.006541634
1332,0.974899231,1.018799502,1.006541634
1333,0.974899231,1.018799502,1.006541634
1334,0.974899231,1.018799502,1.006541634
1335,0.974899231,1.018799502,1.006541634
1336,0.974899231,1.018799502,1.006541634
1337,0.974899231,1.018799502,1.006541634
1338,0.974899231,1.018799502,1.006541634
1339,0.974899231,1.018799502,1.006541634
1340,0.974899231,1.018799502,1.006541634
1341,0.974899231,1.018799502,1.006541634
1342,0.974899231,1.018799502,1.006541634
1343,0.974899231,1.018799502,1.006541634
1344,0.974899231,1.018799502,1.006541634
1345,0.974899231,1.018799502,1.006541634
1346,0.974899231,1.018799502,1.006541634
1347,0.974899231,1.018799502,1.006541634
1348,0.974899231,1.018799502,1.006541634
1349,0.974899231,1.018799502,1.006541634
1350,0.976266829,1.019643877,1.007508696
1351,0.976270438,1.019647485,1.007512304
1352,0.976270438,1.019647485,1.007512304
1353,0.976270438,1.019647485,1.007512304
1354,0.976270438,1.019647485,1.007512304
1355,0.976270438,1.019647485,1.007512304
1356,0.976270438,1.019647485,1.007512304
1357,0.976270438,1.019647485,1.007512304
1358,0.976270438,1.019647485,1.007512304
1359,0.976270438,1.019647485,1.007512304
1360,0.976270438,1.019647485,1.007512304
1361,0.976270438,1.019647485,1.007512304
1362,0.976270438,1.019647485,1.007512304
1363,0.976270438,1.019647485,1.007512304
1364,0.976270438,1.019647485,1.007512304
1365,0.976270438,1.019647485,1.007512304
1366,0.976270438,1.019647485,1.007512304
1367,0.976270438,1.019647485,1.007512304
1368,0.976270438,1.019647485,1.007512304
1369,0.976270438,1.019647485,1.007512304
1370,0.976270438,1.019647485,1.007512304
1371,0.976270438,1.019647485,1.007512304
1372,0.976270438,1.019647485,1.007512304
1373,0.976270438,1.019647485,1.007512304
1374,0.976270438,1.019647485,1.007512304
1375,0.976270438,1.019647485,1.007512304
1376,0.976270438,1.019647485,1.007512304
1377,0.976270438,1.019647485,1.007512304
