Time, I1, I2, I3
828,58.2547,70.8444,86.5481
829,58.1975,70.9173,86.4345
830,58.1927,70.9163,86.4288
831,58.1926,70.9163,86.4288
832,58.1926,70.9163,86.4288
833,58.1926,70.9163,86.4287
834,58.2631,70.8334,86.5642
835,58.1981,70.9175,86.4352
836,58.23,70.8725,86.5007
837,58.1957,70.917,86.4325
838,58.1926,70.9163,86.4288
839,58.1926,70.9163,86.4287
840,58.1926,70.9163,86.4287
841,58.2285,70.8739,86.4992
842,58.2044,70.9066,86.4493
843,58.2547,70.8444,86.5481
844,58.1975,70.9173,86.4344
845,58.1926,70.9164,86.4288
846,58.1926,70.9163,86.4287
847,58.1926,70.9163,86.4287
848,58.1926,70.9163,86.4287
849,58.2631,70.8334,86.5642
850,58.1981,70.9175,86.4352
851,58.23,70.8725,86.5007
852,58.1957,70.917,86.4325
853,58.1926,70.9163,86.4288
854,58.1926,70.9163,86.4287
855,58.1926,70.9163,86.4288
856,58.1926,70.9163,86.4288
857,58.1965,70.9047,86.4398
858,58.2547,70.8444,86.5481
859,58.1975,70.9173,86.4344
860,58.1926,70.9164,86.4288
861,58.1926,70.9163,86.4287
862,58.1926,70.9163,86.4287
863,58.1926,70.9163,86.4287
864,58.2268,70.876,86.4958
865,58.1954,70.9169,86.432
866,58.265,70.8313,86.5677
867,58.1982,70.9175,86.4354
868,58.1927,70.9164,86.4288
869,58.1926,70.9163,86.4287
870,59.4287,72.3187,88.2881
871,59.4322,72.3195,88.2923
872,59.437,72.3075,88.304
873,59.4967,72.2455,88.4139
874,59.4586,72.295,88.3393
875,59.4519,72.3041,88.3266
876,59.4333,72.3198,88.2936
877,59.4323,72.3196,88.2924
878,59.4323,72.3196,88.2924
879,59.4681,72.278,88.3609
880,59.4346,72.3201,88.2952
881,59.5072,72.232,88.4339
882,59.4371,72.3208,88.2984
883,59.4323,72.3196,88.2924
884,59.4322,72.3196,88.2923
885,59.4323,72.3196,88.2924
886,59.4323,72.3196,88.2924
887,59.437,72.3075,88.3039
888,59.4967,72.2455,88.4139
889,59.4586,72.295,88.3393
890,59.4519,72.3041,88.3266
891,59.4333,72.3198,88.2936
892,59.4323,72.3196,88.2924
893,59.4323,72.3195,88.2924
894,59.4323,72.3195,88.2924
895,59.4323,72.3196,88.2924
896,59.5072,72.232,88.434
897,59.4371,72.3208,88.2984
898,59.4323,72.3196,88.2924
899,59.4322,72.3196,88.2923
900,59.4323,72.3196,88.2924
901,59.4323,72.3196,88.2924
902,59.4323,72.3196,88.2924
903,59.4681,72.278,88.3609
904,59.468,72.2843,88.3563
905,59.4711,72.2704,88.368
906,59.435,72.3202,88.2957
907,59.4323,72.3196,88.2924
908,59.4323,72.3195,88.2924
909,59.4323,72.3195,88.2924
910,59.4323,72.3196,88.2924
911,59.5072,72.232,88.434
912,59.4371,72.3208,88.2984
913,59.4692,72.2766,88.3617
914,59.4347,72.3202,88.2954
915,59.4323,72.3196,88.2924
916,59.4323,72.3196,88.2924
917,59.4323,72.3196,88.2924
918,59.4681,72.278,88.3609
919,59.468,72.2843,88.3563
920,59.4711,72.2704,88.368
921,59.435,72.3203,88.2957
922,59.4323,72.3196,88.2924
923,59.4323,72.3196,88.2923
924,59.4323,72.3196,88.2924
925,59.4323,72.3196,88.2924
926,59.5072,72.232,88.434
927,59.4371,72.3208,88.2984
928,59.4692,72.2766,88.3617
929,58.8167,71.6192,87.3657
930,58.8122,71.6182,87.3603
931,58.8122,71.6182,87.3603
932,58.8122,71.6182,87.3603
933,58.8122,71.6182,87.3603
934,58.8426,71.5826,87.4185
935,58.8503,71.5697,87.4353
936,58.8153,71.6189,87.3639
937,58.8122,71.6182,87.3603
938,58.8122,71.6182,87.3602
939,58.8122,71.6182,87.3602
940,58.8122,71.6182,87.3602
941,58.8473,71.5772,87.4281
942,58.8149,71.6188,87.3634
943,58.8484,71.5759,87.4291
944,58.8518,71.5764,87.4356
945,58.8733,71.5509,87.4758
946,58.8166,71.619,87.3654
947,58.8123,71.6182,87.3604
948,58.8122,71.6182,87.3603
949,58.8426,71.5826,87.4185
950,58.8503,71.5697,87.4353
951,58.8153,71.6189,87.3639
952,58.8122,71.6182,87.3603
953,58.8122,71.6182,87.3602
954,58.8122,71.6182,87.3602
955,58.8122,71.6182,87.3602
956,58.8473,71.5772,87.4281
957,58.8149,71.6188,87.3634
958,58.9142,71.5081,87.5483
959,58.895,71.532,87.5133
960,58.8761,71.5518,87.4793
961,58.8166,71.6191,87.3654
962,58.8122,71.6182,87.3603
963,58.8122,71.6182,87.3602
964,58.8426,71.5826,87.4185
965,58.8503,71.5697,87.4353
966,58.8153,71.6189,87.3639
967,58.8122,71.6182,87.3603
968,58.8122,71.6182,87.3602
969,58.8122,71.6182,87.3602
970,58.8122,71.6182,87.3602
971,58.8122,71.6182,87.3602
972,58.8121,71.6182,87.3602
973,58.9142,71.5081,87.5483
974,58.895,71.532,87.5133
975,58.8761,71.5518,87.4793
976,58.8166,71.6191,87.3654
977,58.8122,71.6182,87.3603
978,58.8122,71.6182,87.3602
979,58.8163,71.607,87.3717
980,58.8392,71.5877,87.4119
981,58.8142,71.6186,87.3626
982,58.8122,71.6182,87.3603
983,58.8122,71.6182,87.3602
984,58.8122,71.6182,87.3602
985,58.8122,71.6182,87.3602
986,58.8122,71.6182,87.3603
987,58.8122,71.6182,87.3603
988,58.9142,71.5081,87.5483
989,58.895,71.532,87.5133
990,57.6397,70.1503,85.6201
991,57.5687,70.2123,85.4893
992,57.5673,70.2121,85.4878
993,57.5672,70.2122,85.4877
994,57.5708,70.2013,85.4988
995,57.593,70.1826,85.5388
996,57.5699,70.2125,85.4906
997,57.5673,70.2122,85.4878
998,57.5672,70.2122,85.4877
999,57.6557,70.1247,85.6544
1000,57.5835,70.1968,85.5177
1001,57.5687,70.2123,85.4893
1002,57.5673,70.2121,85.4878
1003,57.6723,70.1069,85.6826
1004,57.6543,70.1303,85.6491
1005,57.6361,70.1494,85.6157
1006,57.5687,70.2123,85.4893
1007,57.5673,70.2121,85.4878
1008,57.5672,70.2122,85.4877
1009,57.5672,70.2122,85.4877
1010,57.5672,70.2122,85.4877
1011,57.5672,70.2122,85.4877
1012,57.5672,70.2122,85.4877
1013,57.6742,70.1048,85.6861
1014,57.6585,70.1256,85.6581
1015,57.5835,70.1968,85.5177
1016,57.5687,70.2123,85.4893
1017,57.5673,70.2121,85.4878
1018,57.6337,70.1488,85.6116
1019,57.6514,70.1295,85.6455
1020,57.6361,70.1494,85.6157
1021,57.5687,70.2123,85.4893
1022,57.5673,70.2121,85.4878
1023,57.5672,70.2122,85.4877
1024,57.5672,70.2122,85.4877
1025,57.5672,70.2122,85.4877
1026,57.5672,70.2122,85.4877
1027,57.5672,70.2122,85.4877
1028,57.6742,70.1048,85.6861
1029,57.6585,70.1256,85.6581
1030,57.5835,70.1968,85.5177
1031,57.5687,70.2123,85.4893
1032,57.5673,70.2121,85.4878
1033,57.6337,70.1488,85.6116
1034,57.6514,70.1295,85.6455
1035,57.6361,70.1494,85.6158
1036,57.5687,70.2123,85.4893
1037,57.5673,70.2121,85.4878
1038,57.5672,70.2122,85.4877
1039,57.5672,70.2122,85.4877
1040,57.5672,70.2122,85.4877
1041,57.5672,70.2122,85.4877
1042,57.5672,70.2122,85.4877
1043,57.6742,70.1048,85.6861
1044,57.6585,70.1256,85.6581
1045,57.5835,70.1968,85.5177
1046,57.6021,70.1727,85.5564
1047,57.5708,70.2126,85.4916
1048,57.6337,70.1488,85.6116
1049,56.3717,68.7651,83.7053
1050,56.3353,68.8066,83.6333
1051,56.3314,68.806,83.629
1052,56.3313,68.806,83.6289
1053,56.3313,68.806,83.6289
1054,56.3656,68.7642,83.6985
1055,56.3353,68.8066,83.6332
1056,56.3314,68.806,83.629
1057,56.3313,68.806,83.6289
1058,56.4348,68.7019,83.8248
1059,56.4163,68.7198,83.7889
1060,56.3463,68.7909,83.6572
1061,56.3646,68.7675,83.6951
1062,56.3346,68.8064,83.6324
1063,56.3314,68.806,83.629
1064,56.3313,68.806,83.6289
1065,56.3313,68.806,83.6289
1066,56.3313,68.806,83.6289
1067,56.3313,68.806,83.6289
1068,56.3313,68.806,83.6289
1069,56.3656,68.7642,83.6985
1070,56.3353,68.8066,83.6332
1071,56.3314,68.806,83.629
1072,56.3313,68.806,83.6289
1073,56.4349,68.7019,83.8248
1074,56.4164,68.7198,83.789
1075,56.3464,68.7909,83.6573
1076,56.3646,68.7675,83.6951
1077,56.3346,68.8064,83.6325
1078,56.3314,68.806,83.629
1079,56.3313,68.806,83.6289
1080,56.3313,68.806,83.6289
1081,56.3313,68.806,83.6289
1082,56.3313,68.806,83.6289
1083,56.3313,68.806,83.6289
1084,56.405,68.7261,83.7718
1085,56.3324,68.8062,83.6301
1086,56.3313,68.806,83.6289
1087,56.3313,68.806,83.6289
1088,56.4349,68.7019,83.8248
1089,56.4164,68.7198,83.789
1090,56.3464,68.7909,83.6573
1091,56.3646,68.7676,83.6951
1092,56.3477,68.7907,83.6591
1093,56.3483,68.7815,83.6654
1094,56.3335,68.8063,83.6314
1095,56.3313,68.806,83.629
1096,56.3313,68.806,83.6289
1097,56.3313,68.806,83.6289
1098,56.3313,68.806,83.6289
1099,56.405,68.7261,83.7718
1100,56.3324,68.8062,83.6301
1101,56.3313,68.806,83.6289
1102,56.3313,68.806,83.6289
1103,56.4349,68.7019,83.8248
1104,56.3333,68.8062,83.6311
1105,56.3313,68.806,83.629
1106,56.3632,68.7674,83.6935
1107,56.3477,68.7907,83.659
1108,56.3483,68.7815,83.6654
1109,56.3335,68.8063,83.6314
1110,58.1851,70.9144,86.4178
1111,58.1863,70.9145,86.4191
1112,58.1863,70.9145,86.4192
1113,58.1863,70.9146,86.4192
1114,58.2698,70.8326,86.5737
1115,58.1982,70.9175,86.4354
1116,58.1926,70.9164,86.4288
1117,58.1926,70.9163,86.4287
1118,58.1926,70.9163,86.4287
1119,58.1926,70.9163,86.4287
1120,58.1926,70.9163,86.4287
1121,58.2268,70.876,86.4958
1122,58.2113,70.8983,86.4628
1123,58.2482,70.853,86.5353
1124,58.197,70.9172,86.4338
1125,58.1926,70.9163,86.4288
1126,58.1926,70.9163,86.4288
1127,58.1926,70.9163,86.4288
1128,58.1926,70.9163,86.4287
1129,58.265,70.8312,86.5677
1130,58.1982,70.9175,86.4354
1131,58.2282,70.8746,86.4973
1132,58.1956,70.917,86.4323
1133,58.1926,70.9163,86.4288
1134,58.1926,70.9163,86.4287
1135,58.1926,70.9163,86.4287
1136,58.2268,70.876,86.4958
1137,58.2113,70.8983,86.4628
1138,58.2482,70.853,86.5353
1139,58.1969,70.9172,86.4338
1140,58.1926,70.9164,86.4288
1141,58.1926,70.9163,86.4287
1142,58.1926,70.9163,86.4287
1143,58.1926,70.9163,86.4287
1144,58.265,70.8312,86.5677
1145,58.1982,70.9175,86.4354
1146,58.2282,70.8746,86.4973
1147,58.1956,70.917,86.4323
1148,58.1926,70.9163,86.4288
1149,58.1926,70.9163,86.4287
1150,58.1926,70.9163,86.4288
1151,58.1926,70.9163,86.4288
1152,58.2084,70.8978,86.4594
1153,58.2482,70.853,86.5353
1154,58.1969,70.9172,86.4338
1155,58.1926,70.9164,86.4288
1156,58.1926,70.9163,86.4287
1157,58.1926,70.9163,86.4287
1158,58.1926,70.9163,86.4287
1159,58.2268,70.876,86.4958
1160,58.1954,70.9169,86.432
1161,58.2649,70.8313,86.5676
1162,58.1982,70.9175,86.4354
1163,58.1927,70.9164,86.4289
1164,58.1926,70.9163,86.4287
1165,58.1926,70.9163,86.4288
1166,58.1926,70.9163,86.4288
1167,58.2084,70.8978,86.4594
1168,58.2482,70.853,86.5353
1169,59.4625,72.2854,88.3487
1170,59.4361,72.318,88.2983
1171,59.4333,72.3199,88.2937
1172,59.4323,72.3196,88.2924
1173,59.4323,72.3196,88.2924
1174,59.4681,72.278,88.3609
1175,59.4346,72.3201,88.2952
1176,59.5071,72.2321,88.4339
1177,59.4371,72.3208,88.2984
1178,59.4323,72.3196,88.2924
1179,59.4322,72.3196,88.2923
1180,59.4323,72.3196,88.2924
1181,59.4323,72.3196,88.2924
1182,59.4487,72.3004,88.3236
1183,59.4898,72.2543,88.4007
1184,59.4656,72.2863,88.3526
1185,59.4361,72.318,88.2983
1186,59.4333,72.3199,88.2937
1187,59.4323,72.3196,88.2924
1188,59.4323,72.3196,88.2924
1189,59.4323,72.3196,88.2924
1190,59.4322,72.3196,88.2923
1191,59.5071,72.2321,88.4339
1192,59.4371,72.3208,88.2984
1193,59.4323,72.3196,88.2924
1194,59.4322,72.3196,88.2923
1195,59.4323,72.3196,88.2924
1196,59.4323,72.3196,88.2924
1197,59.4332,72.3173,88.2947
1198,59.4664,72.2801,88.3576
1199,59.4661,72.2859,88.3526
1200,59.4361,72.318,88.2983
1201,59.4333,72.3199,88.2937
1202,59.4323,72.3196,88.2924
1203,59.4323,72.3196,88.2924
1204,59.4323,72.3196,88.2924
1205,59.4322,72.3196,88.2923
1206,59.5071,72.2321,88.4339
1207,59.4371,72.3208,88.2984
1208,59.4323,72.3196,88.2924
1209,59.4322,72.3196,88.2923
1210,59.4323,72.3196,88.2924
1211,59.4323,72.3196,88.2924
1212,59.4332,72.3173,88.2947
1213,59.4664,72.2801,88.3576
1214,59.4661,72.2859,88.3526
1215,59.4361,72.318,88.2983
1216,59.4333,72.3199,88.2936
1217,59.4323,72.3196,88.2923
1218,59.4322,72.3196,88.2923
1219,59.4322,72.3196,88.2923
1220,59.4322,72.3196,88.2923
1221,59.5071,72.2321,88.4339
1222,59.4371,72.3208,88.2984
1223,59.4323,72.3196,88.2924
1224,59.4322,72.3196,88.2923
1225,59.4323,72.3196,88.2924
1226,59.4323,72.3196,88.2924
1227,59.4323,72.3196,88.2924
1228,59.4323,72.3196,88.2923
1229,59.4618,72.2852,88.3479
1230,59.4361,72.318,88.2983
1231,59.4333,72.3199,88.2936
1232,59.4323,72.3196,88.2923
1233,59.4322,72.3196,88.2923
1234,59.4322,72.3196,88.2923
1235,59.4322,72.3196,88.2923
1236,59.4699,72.2759,88.3643
1237,59.4347,72.3202,88.2953
1238,59.4323,72.3196,88.2924
1239,59.4322,72.3196,88.2923
1240,59.4323,72.3196,88.2924
1241,59.4323,72.3196,88.2924
1242,59.4323,72.3196,88.2924
1243,59.4323,72.3196,88.2923
1244,59.4618,72.2852,88.3479
1245,59.4361,72.318,88.2983
1246,59.4333,72.3199,88.2936
1247,59.4323,72.3196,88.2923
1248,59.4322,72.3196,88.2923
1249,59.4322,72.3196,88.2923
1250,59.4322,72.3196,88.2923
1251,59.4699,72.2759,88.3643
1252,59.4347,72.3202,88.2953
1253,59.4323,72.3196,88.2924
1254,59.4322,72.3196,88.2923
1255,59.4322,72.3196,88.2923
1256,59.4322,72.3196,88.2923
1257,59.4322,72.3196,88.2923
1258,59.4322,72.3196,88.2923
1259,59.4618,72.2852,88.3479
1260,59.4342,72.3201,88.2948
1261,59.4323,72.3196,88.2924
1262,59.4322,72.3196,88.2923
1263,59.4322,72.3196,88.2923
1264,59.4322,72.3196,88.2923
1265,59.4322,72.3196,88.2923
1266,59.4322,72.3196,88.2923
1267,59.4322,72.3196,88.2923
1268,59.4322,72.3196,88.2923
1269,59.4322,72.3196,88.2923
1270,59.4322,72.3196,88.2923
1271,59.4322,72.3196,88.2923
1272,59.4322,72.3196,88.2923
1273,59.4322,72.3196,88.2923
1274,59.4322,72.3196,88.2923
1275,59.4322,72.3196,88.2923
1276,59.4322,72.3196,88.2923
1277,59.4322,72.3196,88.2923
1278,59.4322,72.3196,88.2923
1279,59.4322,72.3196,88.2923
1280,59.4322,72.3196,88.2923
1281,59.4322,72.3196,88.2923
1282,59.4322,72.3196,88.2923
1283,59.4322,72.3196,88.2923
1284,59.4322,72.3196,88.2923
1285,59.4322,72.3196,88.2923
1286,59.4322,72.3196,88.2923
1287,59.4322,72.3196,88.2923
1288,59.4322,72.3196,88.2923
1289,58.814,71.6186,87.3624
1290,58.8122,71.6182,87.3603
1291,58.8121,71.6182,87.3602
1292,58.8121,71.6182,87.3602
1293,58.8121,71.6182,87.3602
1294,58.8121,71.6182,87.3602
1295,58.8121,71.6182,87.3602
1296,58.8121,71.6182,87.3602
1297,58.8121,71.6182,87.3602
1298,58.8121,71.6182,87.3602
1299,58.8121,71.6182,87.3602
1300,58.8121,71.6182,87.3602
1301,58.8121,71.6182,87.3602
1302,58.8121,71.6182,87.3602
1303,58.8121,71.6182,87.3602
1304,58.8121,71.6182,87.3602
1305,58.8121,71.6182,87.3602
1306,58.8121,71.6182,87.3602
1307,58.8121,71.6182,87.3602
1308,58.8121,71.6182,87.3602
1309,58.8121,71.6182,87.3602
1310,58.8121,71.6182,87.3602
1311,58.8121,71.6182,87.3602
1312,58.8121,71.6182,87.3602
1313,58.8121,71.6182,87.3602
1314,58.8121,71.6182,87.3602
1315,58.8121,71.6182,87.3602
1316,58.8121,71.6182,87.3602
1317,58.8121,71.6182,87.3602
1318,58.8121,71.6182,87.3602
1319,58.8121,71.6182,87.3602
1320,58.8121,71.6182,87.3602
1321,58.8121,71.6182,87.3602
1322,58.8121,71.6182,87.3602
1323,58.8121,71.6182,87.3602
1324,58.8121,71.6182,87.3602
1325,58.8121,71.6182,87.3602
1326,58.8121,71.6182,87.3602
1327,58.8121,71.6182,87.3602
1328,58.8121,71.6182,87.3602
1329,58.8121,71.6182,87.3602
1330,58.8121,71.6182,87.3602
1331,58.8121,71.6182,87.3602
1332,58.8121,71.6182,87.3602
1333,58.8121,71.6182,87.3602
1334,58.8121,71.6182,87.3602
1335,58.8121,71.6182,87.3602
1336,58.8121,71.6182,87.3602
1337,58.8121,71.6182,87.3602
1338,58.8121,71.6182,87.3602
1339,58.8121,71.6182,87.3602
1340,58.8121,71.6182,87.3602
1341,58.8121,71.6182,87.3602
1342,58.8121,71.6182,87.3602
1343,58.8121,71.6182,87.3602
1344,58.8121,71.6182,87.3602
1345,58.8121,71.6182,87.3602
1346,58.8121,71.6182,87.3602
1347,58.8121,71.6182,87.3602
1348,58.8121,71.6182,87.3602
1349,58.8121,71.6182,87.3602
1350,58.1945,70.9167,86.431
1351,58.1926,70.9164,86.4287
1352,58.1925,70.9164,86.4287
1353,58.1925,70.9164,86.4287
1354,58.1925,70.9164,86.4287
1355,58.1925,70.9164,86.4287
1356,58.1925,70.9164,86.4287
1357,58.1925,70.9164,86.4287
1358,58.1925,70.9164,86.4287
1359,58.1925,70.9164,86.4287
1360,58.1925,70.9164,86.4287
1361,58.1925,70.9164,86.4287
1362,58.1925,70.9164,86.4287
1363,58.1925,70.9164,86.4287
1364,58.1925,70.9164,86.4287
1365,58.1925,70.9164,86.4287
1366,58.1925,70.9164,86.4287
1367,58.1925,70.9164,86.4287
1368,58.1925,70.9164,86.4287
1369,58.1925,70.9164,86.4287
1370,58.1925,70.9164,86.4287
1371,58.1925,70.9164,86.4287
1372,58.1925,70.9164,86.4287
1373,58.1925,70.9164,86.4287
1374,58.1925,70.9164,86.4287
1375,58.1925,70.9164,86.4287
1376,58.1925,70.9164,86.4287
1377,58.1925,70.9164,86.4287
1378,58.1925,70.9164,86.4287
1379,58.1925,70.9164,86.4287
1380,58.1925,70.9164,86.4287
1381,58.1925,70.9164,86.4287
1382,58.1925,70.9164,86.4287
1383,58.1925,70.9164,86.4287
1384,58.1925,70.9164,86.4287
1385,58.1925,70.9164,86.4287
1386,58.1925,70.9164,86.4287
1387,58.1925,70.9164,86.4287
1388,58.1925,70.9164,86.4287
1389,58.1925,70.9164,86.4287
1390,58.1925,70.9164,86.4287
1391,58.1925,70.9164,86.4287
1392,58.1925,70.9164,86.4287
1393,58.1925,70.9164,86.4287
1394,58.1925,70.9164,86.4287
1395,58.1925,70.9164,86.4287
1396,58.1925,70.9164,86.4287
1397,58.1925,70.9164,86.4287
1398,58.1925,70.9164,86.4287
1399,58.1925,70.9164,86.4287
1400,58.1925,70.9164,86.4287
1401,58.1925,70.9164,86.4287
1402,58.1925,70.9164,86.4287
1403,58.1925,70.9164,86.4287
1404,58.1925,70.9164,86.4287
1405,58.1925,70.9164,86.4287
1406,58.1925,70.9164,86.4287
1407,58.1925,70.9164,86.4287
1408,58.1925,70.9164,86.4287
1409,55.1004,67.3984,81.7776
1410,55.0982,67.3981,81.7752
1411,55.0982,67.3981,81.7752
1412,55.0981,67.3981,81.7752
1413,55.0981,67.3981,81.7752
1414,55.0981,67.3981,81.7752
1415,55.0981,67.3981,81.7752
1416,55.0981,67.3981,81.7752
1417,55.0981,67.3981,81.7752
1418,55.0981,67.3981,81.7752
1419,55.0981,67.3981,81.7752
1420,55.0981,67.3981,81.7752
1421,55.0981,67.3981,81.7752
1422,55.0981,67.3981,81.7752
1423,55.0981,67.3981,81.7752
1424,55.0981,67.3981,81.7752
1425,55.0981,67.3981,81.7752
1426,55.0981,67.3981,81.7752
1427,55.0981,67.3981,81.7752
1428,55.0981,67.3981,81.7752
1429,55.0981,67.3981,81.7752
1430,55.0981,67.3981,81.7752
1431,55.0981,67.3981,81.7752
1432,55.0981,67.3981,81.7752
1433,55.0981,67.3981,81.7752
1434,55.0981,67.3981,81.7752
1435,55.0981,67.3981,81.7752
1436,55.0981,67.3981,81.7752
1437,55.0981,67.3981,81.7752
1438,55.0981,67.3981,81.7752
1439,55.0981,67.3981,81.7752
1440,55.0981,67.3981,81.7752
